1.271504300000000000e+08,6.810639858245849609e+00,9.355205535888671875e+00,1.620077937841415405e-01,2.000000000000000000e+00
1.271504500000000000e+08,7.660986900329589844e+00,6.861280441284179688e+00,-1.386109948158264160e+00,2.000000000000000000e+00
1.271504700000000000e+08,8.144699096679687500e+00,5.138358592987060547e+00,-1.740473747253417969e+00,2.000000000000000000e+00
1.271504900000000000e+08,7.712557315826416016e+00,5.504033088684082031e+00,1.577307283878326416e-02,2.000000000000000000e+00
1.271505100000000000e+08,7.876263618469238281e+00,5.824142932891845703e+00,1.599339127540588379e+00,2.000000000000000000e+00
1.271505290000000000e+08,8.223585128784179688e+00,5.193277359008789062e+00,1.445802688598632812e+00,2.000000000000000000e+00
1.271505490000000000e+08,8.604192733764648438e+00,5.453637599945068359e+00,7.493316531181335449e-01,2.000000000000000000e+00
1.271505690000000000e+08,8.486318588256835938e+00,5.704611301422119141e+00,9.835816919803619385e-02,2.000000000000000000e+00
1.271505890000000000e+08,7.398763179779052734e+00,4.618011951446533203e+00,-3.779450654983520508e-01,2.000000000000000000e+00
1.271506090000000000e+08,5.020494461059570312e+00,4.656260967254638672e+00,-1.075468063354492188e+00,2.000000000000000000e+00
1.271506290000000000e+08,7.273827791213989258e-01,6.906322479248046875e+00,-2.449232578277587891e+00,2.000000000000000000e+00
1.271506480000000000e+08,-4.493112087249755859e+00,9.904270172119140625e+00,-2.514261484146118164e+00,2.000000000000000000e+00
1.271506680000000000e+08,-7.490181446075439453e+00,1.285751152038574219e+01,-1.241805911064147949e+00,2.000000000000000000e+00
1.271506880000000000e+08,-6.675060272216796875e+00,1.369727611541748047e+01,-1.846696376800537109e+00,2.000000000000000000e+00
1.271507080000000000e+08,-5.491971015930175781e+00,1.265583801269531250e+01,-1.960751056671142578e+00,2.000000000000000000e+00
1.271507280000000000e+08,-3.270833253860473633e+00,1.113032817840576172e+01,-8.864077925682067871e-01,2.000000000000000000e+00
1.271507470000000000e+08,-1.306958794593811035e+00,9.891871452331542969e+00,2.248797118663787842e-01,2.000000000000000000e+00
1.271507670000000000e+08,-3.060793578624725342e-01,8.830065727233886719e+00,5.402140617370605469e-01,2.000000000000000000e+00
1.271507870000000000e+08,1.714811474084854126e-01,8.117258071899414062e+00,4.670820832252502441e-01,2.000000000000000000e+00
1.271508070000000000e+08,6.251377463340759277e-01,7.658473491668701172e+00,4.533777236938476562e-01,2.000000000000000000e+00
1.271508270000000000e+08,7.958325743675231934e-01,7.353408813476562500e+00,5.593373179435729980e-01,2.000000000000000000e+00
1.271508470000000000e+08,6.360545158386230469e-01,7.236376285552978516e+00,6.016792654991149902e-01,2.000000000000000000e+00
1.271508660000000000e+08,5.306987762451171875e-01,7.218941211700439453e+00,2.328656464815139771e-01,2.000000000000000000e+00
1.271508860000000000e+08,4.132557511329650879e-01,7.334927558898925781e+00,4.270799458026885986e-01,2.000000000000000000e+00
1.271509060000000000e+08,-2.351994216442108154e-01,7.460709571838378906e+00,1.783646106719970703e+00,2.000000000000000000e+00
1.271509260000000000e+08,-2.675366103649139404e-01,7.081799983978271484e+00,1.274203419685363770e+00,2.000000000000000000e+00
1.271509460000000000e+08,1.676089286804199219e+00,8.714350700378417969e+00,-9.876219630241394043e-01,2.000000000000000000e+00
1.271509650000000000e+08,4.840346336364746094e+00,1.391751003265380859e+01,-3.079528093338012695e+00,2.000000000000000000e+00
1.271509850000000000e+08,2.993016481399536133e+00,1.686058998107910156e+01,-4.678895473480224609e+00,2.000000000000000000e+00
1.271510050000000000e+08,-2.370057821273803711e+00,1.518850040435791016e+01,-4.510346412658691406e+00,2.000000000000000000e+00
1.271510250000000000e+08,-3.373929023742675781e+00,1.348304271697998047e+01,-2.432936429977416992e+00,2.000000000000000000e+00
1.271510450000000000e+08,-3.001774072647094727e+00,1.274272251129150391e+01,-1.293972134590148926e+00,2.000000000000000000e+00
1.271510650000000000e+08,-3.220975399017333984e+00,1.244072532653808594e+01,-1.595301866531372070e+00,2.000000000000000000e+00
1.271510840000000000e+08,-3.251427888870239258e+00,1.218814563751220703e+01,-1.733401775360107422e+00,2.000000000000000000e+00
1.271511040000000000e+08,-2.917045116424560547e+00,1.196463584899902344e+01,-1.530613183975219727e+00,2.000000000000000000e+00
1.271511240000000000e+08,-2.520305395126342773e+00,1.158271884918212891e+01,-1.273629546165466309e+00,2.000000000000000000e+00
1.271511440000000000e+08,-2.052696466445922852e+00,1.099637508392333984e+01,-9.585263133049011230e-01,2.000000000000000000e+00
1.271511640000000000e+08,-1.586547374725341797e+00,1.065969562530517578e+01,-7.998067736625671387e-01,2.000000000000000000e+00
1.271511830000000000e+08,-1.284453630447387695e+00,1.075851345062255859e+01,-8.066437840461730957e-01,2.000000000000000000e+00
1.271512030000000000e+08,-1.181257367134094238e+00,1.087312316894531250e+01,-7.846121788024902344e-01,2.000000000000000000e+00
1.271512230000000000e+08,-1.318932652473449707e+00,1.081226158142089844e+01,-8.334656953811645508e-01,2.000000000000000000e+00
1.271512430000000000e+08,-1.535046815872192383e+00,1.064699459075927734e+01,-9.319013357162475586e-01,2.000000000000000000e+00
1.271512630000000000e+08,-1.651907444000244141e+00,1.050254344940185547e+01,-9.365979433059692383e-01,2.000000000000000000e+00
1.271512830000000000e+08,-1.672045350074768066e+00,1.041803932189941406e+01,-9.046329855918884277e-01,2.000000000000000000e+00
1.271513020000000000e+08,-1.667151451110839844e+00,1.037060737609863281e+01,-8.135706186294555664e-01,2.000000000000000000e+00
1.271513220000000000e+08,-1.679021954536437988e+00,1.037296772003173828e+01,-5.860635638236999512e-01,2.000000000000000000e+00
1.271513420000000000e+08,-1.671676874160766602e+00,1.047808647155761719e+01,-2.542097568511962891e-01,2.000000000000000000e+00
1.271513620000000000e+08,-1.598612785339355469e+00,1.062926483154296875e+01,-2.352097071707248688e-02,2.000000000000000000e+00
1.271513820000000000e+08,-1.501975178718566895e+00,1.062233161926269531e+01,-6.679314374923706055e-02,2.000000000000000000e+00
1.271514010000000000e+08,-1.498340249061584473e+00,1.036616134643554688e+01,-3.566438257694244385e-01,2.000000000000000000e+00
1.271514210000000000e+08,-1.648629188537597656e+00,1.005493927001953125e+01,-6.066868305206298828e-01,2.000000000000000000e+00
1.271514410000000000e+08,-1.859072804450988770e+00,9.969862937927246094e+00,-6.294693946838378906e-01,2.000000000000000000e+00
1.271514610000000000e+08,-2.081486701965332031e+00,1.023837947845458984e+01,-5.771636366844177246e-01,2.000000000000000000e+00
1.271514810000000000e+08,-2.262547254562377930e+00,1.064193820953369141e+01,-4.852022826671600342e-01,2.000000000000000000e+00
1.271515010000000000e+08,-2.267527580261230469e+00,1.084974193572998047e+01,-9.699030965566635132e-02,2.000000000000000000e+00
1.271515200000000000e+08,-2.123905181884765625e+00,1.074067974090576172e+01,5.569760203361511230e-01,2.000000000000000000e+00
1.271515400000000000e+08,-2.144303560256958008e+00,1.037244319915771484e+01,1.005798697471618652e+00,2.000000000000000000e+00
1.271515600000000000e+08,-2.239869356155395508e+00,9.897680282592773438e+00,1.386341929435729980e+00,2.000000000000000000e+00
1.271515800000000000e+08,-1.894194960594177246e+00,9.415287017822265625e+00,2.016977787017822266e+00,2.000000000000000000e+00
1.271516000000000000e+08,-1.217422366142272949e+00,8.915800094604492188e+00,2.321868658065795898e+00,2.000000000000000000e+00
1.271516200000000000e+08,-7.698048949241638184e-01,8.385823249816894531e+00,2.268019437789916992e+00,2.000000000000000000e+00
1.271516390000000000e+08,-8.112661242485046387e-01,8.007035255432128906e+00,2.759523630142211914e+00,2.000000000000000000e+00
1.271516590000000000e+08,-1.042728185653686523e+00,8.441707611083984375e+00,4.263720035552978516e+00,2.000000000000000000e+00
1.271516790000000000e+08,-1.245169043540954590e+00,9.672904968261718750e+00,5.712679862976074219e+00,2.000000000000000000e+00
1.271516990000000000e+08,-1.610177874565124512e+00,1.109612941741943359e+01,6.383661270141601562e+00,2.000000000000000000e+00
1.271517190000000000e+08,-2.395483255386352539e+00,1.313253974914550781e+01,7.101961612701416016e+00,2.000000000000000000e+00
1.271517380000000000e+08,-3.341958045959472656e+00,1.601573753356933594e+01,7.155017375946044922e+00,2.000000000000000000e+00
1.271517580000000000e+08,-3.559446096420288086e+00,1.867657661437988281e+01,6.151011466979980469e+00,2.000000000000000000e+00
1.271517780000000000e+08,-3.081089973449707031e+00,1.974963951110839844e+01,4.831554412841796875e+00,2.000000000000000000e+00
1.271517980000000000e+08,-2.283349990844726562e+00,1.867901992797851562e+01,3.598772048950195312e+00,2.000000000000000000e+00
1.271518180000000000e+08,-1.513283014297485352e+00,1.599381828308105469e+01,2.743636608123779297e+00,2.000000000000000000e+00
1.271518380000000000e+08,-1.128172993659973145e+00,1.268792247772216797e+01,1.999373435974121094e+00,2.000000000000000000e+00
1.271518570000000000e+08,-1.110400915145874023e+00,9.800843238830566406e+00,1.016629695892333984e+00,2.000000000000000000e+00
1.271518770000000000e+08,-1.316237330436706543e+00,7.736329555511474609e+00,5.940831899642944336e-01,2.000000000000000000e+00
1.271518970000000000e+08,-1.823528289794921875e+00,6.282856464385986328e+00,5.717942118644714355e-01,2.000000000000000000e+00
1.271519170000000000e+08,-2.149131536483764648e+00,4.855325698852539062e+00,3.685687482357025146e-01,2.000000000000000000e+00
1.271519370000000000e+08,-1.793707251548767090e+00,3.465344190597534180e+00,4.976505041122436523e-02,2.000000000000000000e+00
1.271519560000000000e+08,-1.394139885902404785e+00,2.566105842590332031e+00,-2.443481236696243286e-01,2.000000000000000000e+00
1.271519760000000000e+08,-9.884355664253234863e-01,1.952696561813354492e+00,-6.563864350318908691e-01,2.000000000000000000e+00
1.271519960000000000e+08,-6.222468018531799316e-01,1.317109823226928711e+00,-4.331225156784057617e-01,2.000000000000000000e+00
1.271520160000000000e+08,-4.511151015758514404e-01,8.416483402252197266e-01,5.553056001663208008e-01,2.000000000000000000e+00
1.271520360000000000e+08,-2.964127957820892334e-01,8.353069424629211426e-01,1.222942113876342773e+00,2.000000000000000000e+00
1.271520560000000000e+08,-3.379279747605323792e-02,1.248224616050720215e+00,1.387475848197937012e+00,2.000000000000000000e+00
1.271520750000000000e+08,5.988724827766418457e-01,1.814815640449523926e+00,1.960326433181762695e+00,2.000000000000000000e+00
1.271520950000000000e+08,1.222175598144531250e+00,2.256725311279296875e+00,2.013867616653442383e+00,2.000000000000000000e+00
1.271521150000000000e+08,8.389198184013366699e-01,2.689472436904907227e+00,1.486500203609466553e-01,2.000000000000000000e+00
1.271521350000000000e+08,-1.305697858333587646e-01,6.867938995361328125e+00,4.898139461874961853e-02,2.000000000000000000e+00
1.271521550000000000e+08,-2.442354917526245117e+00,1.919994544982910156e+01,2.202498435974121094e+00,2.000000000000000000e+00
1.271521750000000000e+08,-4.310747623443603516e+00,2.925486564636230469e+01,9.996623396873474121e-01,2.000000000000000000e+00
1.271521940000000000e+08,-2.732296943664550781e+00,2.758913612365722656e+01,-9.173430800437927246e-01,2.000000000000000000e+00
1.271522140000000000e+08,-4.371854305267333984e+00,2.527302932739257812e+01,-1.919857114553451538e-01,2.000000000000000000e+00
1.271522340000000000e+08,-5.874741554260253906e+00,2.258614158630371094e+01,2.373418211936950684e-01,2.000000000000000000e+00
1.271522540000000000e+08,-5.205322265625000000e+00,1.878146743774414062e+01,8.499146103858947754e-01,2.000000000000000000e+00
1.271522740000000000e+08,-1.950167655944824219e+00,1.482002735137939453e+01,7.823364734649658203e-01,2.000000000000000000e+00
1.271522930000000000e+08,7.854124903678894043e-01,1.139217948913574219e+01,-8.674356937408447266e-01,2.000000000000000000e+00
1.271523130000000000e+08,1.415796995162963867e+00,9.607425689697265625e+00,-2.783671021461486816e-01,2.000000000000000000e+00
1.271523330000000000e+08,1.157607913017272949e+00,8.343666076660156250e+00,2.725856065750122070e+00,2.000000000000000000e+00
1.271523530000000000e+08,4.983522891998291016e-01,5.991995811462402344e+00,3.340737581253051758e+00,2.000000000000000000e+00
1.271523730000000000e+08,1.776632517576217651e-01,3.218024015426635742e+00,4.649024605751037598e-01,2.000000000000000000e+00
1.271523930000000000e+08,-3.441728651523590088e-01,1.648933768272399902e+00,-2.067386150360107422e+00,2.000000000000000000e+00
1.271524120000000000e+08,-4.278005659580230713e-01,9.573639631271362305e-01,-2.325510025024414062e+00,2.000000000000000000e+00
1.271524320000000000e+08,-1.326903998851776123e-01,6.606350541114807129e-01,-1.304522991180419922e+00,2.000000000000000000e+00
1.271524520000000000e+08,7.689085602760314941e-02,8.117252588272094727e-01,3.955714106559753418e-01,2.000000000000000000e+00
1.271524720000000000e+08,2.555849254131317139e-01,1.415675163269042969e+00,1.940997362136840820e+00,2.000000000000000000e+00
1.271524920000000000e+08,1.350464522838592529e-01,1.924706101417541504e+00,2.230591773986816406e+00,2.000000000000000000e+00
1.271525120000000000e+08,-7.048742175102233887e-01,2.052975416183471680e+00,1.023708462715148926e+00,2.000000000000000000e+00
1.271525310000000000e+08,-1.453532099723815918e+00,1.843762755393981934e+00,-5.856635570526123047e-01,2.000000000000000000e+00
1.271525510000000000e+08,-1.591436624526977539e+00,1.484338641166687012e+00,-1.303341507911682129e+00,2.000000000000000000e+00
1.271525710000000000e+08,-1.518880963325500488e+00,1.945992827415466309e+00,8.813135325908660889e-02,2.000000000000000000e+00
1.271525910000000000e+08,-1.374184370040893555e+00,3.649120092391967773e+00,2.698915481567382812e+00,2.000000000000000000e+00
1.271526110000000000e+08,-1.084219336509704590e+00,6.754451751708984375e+00,2.381759166717529297e+00,2.000000000000000000e+00
1.271526300000000000e+08,-1.474612355232238770e+00,1.661684417724609375e+01,8.810169696807861328e-01,2.000000000000000000e+00
1.271526500000000000e+08,-1.885651469230651855e+00,3.003003311157226562e+01,6.662642359733581543e-01,2.000000000000000000e+00
1.271526700000000000e+08,-2.274758219718933105e-01,3.307605743408203125e+01,5.188273191452026367e-01,2.000000000000000000e+00
1.271526900000000000e+08,-1.381735801696777344e+00,3.105255317687988281e+01,-6.645066142082214355e-01,2.000000000000000000e+00
1.271527100000000000e+08,-4.248846530914306641e+00,2.740532875061035156e+01,-3.088631629943847656e-01,2.000000000000000000e+00
1.271527290000000000e+08,-5.434715747833251953e+00,2.156226539611816406e+01,3.361762762069702148e-01,2.000000000000000000e+00
1.271527490000000000e+08,-4.507625102996826172e+00,1.550639343261718750e+01,2.257566601037979126e-01,2.000000000000000000e+00
1.271527690000000000e+08,-2.419039964675903320e+00,1.108695888519287109e+01,-4.770731329917907715e-01,2.000000000000000000e+00
1.271527890000000000e+08,-3.287052512168884277e-01,8.607767105102539062e+00,-3.279866874217987061e-01,2.000000000000000000e+00
1.271528090000000000e+08,1.262944579124450684e+00,7.400900840759277344e+00,1.551685094833374023e+00,2.000000000000000000e+00
1.271528290000000000e+08,1.899339556694030762e+00,6.330519199371337891e+00,2.644811630249023438e+00,2.000000000000000000e+00
1.271528480000000000e+08,1.907678842544555664e+00,4.555422782897949219e+00,1.125403165817260742e+00,2.000000000000000000e+00
1.271528680000000000e+08,1.317520380020141602e+00,2.852375030517578125e+00,-4.008255600929260254e-01,2.000000000000000000e+00
1.271528880000000000e+08,6.210214495658874512e-01,1.831884860992431641e+00,-6.696066260337829590e-01,2.000000000000000000e+00
1.271529080000000000e+08,3.645543754100799561e-01,1.349347114562988281e+00,7.616889476776123047e-02,2.000000000000000000e+00
1.271529280000000000e+08,2.637770771980285645e-01,1.123267769813537598e+00,1.013202071189880371e+00,2.000000000000000000e+00
1.271529470000000000e+08,1.861311048269271851e-01,1.120615482330322266e+00,1.314140319824218750e+00,2.000000000000000000e+00
1.271529670000000000e+08,1.074810251593589783e-01,1.267714500427246094e+00,1.214778423309326172e+00,2.000000000000000000e+00
1.271529870000000000e+08,-1.971167176961898804e-01,1.314425110816955566e+00,8.601862192153930664e-01,2.000000000000000000e+00
1.271530070000000000e+08,-5.394487380981445312e-01,1.127028942108154297e+00,2.610976099967956543e-01,2.000000000000000000e+00
1.271530270000000000e+08,-5.629213452339172363e-01,1.025832176208496094e+00,-1.899937540292739868e-01,2.000000000000000000e+00
1.271530470000000000e+08,-4.268378019332885742e-01,1.417519927024841309e+00,-3.915033340454101562e-01,2.000000000000000000e+00
1.271530660000000000e+08,-2.894275486469268799e-01,2.822940349578857422e+00,-3.632416725158691406e-01,2.000000000000000000e+00
1.271530860000000000e+08,-4.703086614608764648e-01,5.923734188079833984e+00,1.181796267628669739e-01,2.000000000000000000e+00
1.271531060000000000e+08,-2.967291355133056641e+00,1.445305919647216797e+01,-1.120085641741752625e-01,2.000000000000000000e+00
1.271531260000000000e+08,-6.092882156372070312e+00,2.772378730773925781e+01,4.705007970333099365e-01,2.000000000000000000e+00
1.271531460000000000e+08,-5.152531147003173828e+00,3.297406387329101562e+01,1.963647484779357910e+00,2.000000000000000000e+00
1.271531650000000000e+08,-3.711760520935058594e+00,3.132916450500488281e+01,5.241458415985107422e-01,2.000000000000000000e+00
1.271531850000000000e+08,-3.985965967178344727e+00,2.769732284545898438e+01,4.556461870670318604e-01,2.000000000000000000e+00
1.271532050000000000e+08,-3.638369798660278320e+00,2.202978515625000000e+01,6.623458862304687500e-01,2.000000000000000000e+00
1.271532250000000000e+08,-2.260622978210449219e+00,1.630231094360351562e+01,-3.996044397354125977e-01,2.000000000000000000e+00
1.271532450000000000e+08,-5.390928983688354492e-01,1.231916713714599609e+01,-2.237645864486694336e+00,2.000000000000000000e+00
1.271532650000000000e+08,9.207749366760253906e-01,1.023242568969726562e+01,-8.807644248008728027e-01,2.000000000000000000e+00
1.271532840000000000e+08,1.859847664833068848e+00,8.188000679016113281e+00,3.146474838256835938e+00,2.000000000000000000e+00
1.271533040000000000e+08,1.017594695091247559e+00,5.331601142883300781e+00,4.008980751037597656e+00,2.000000000000000000e+00
1.271533240000000000e+08,-3.754716217517852783e-01,3.176395893096923828e+00,1.423204898834228516e+00,2.000000000000000000e+00
1.271533440000000000e+08,-1.130355000495910645e+00,2.207062244415283203e+00,-1.118367910385131836e-01,2.000000000000000000e+00
1.271533640000000000e+08,-5.209127664566040039e-01,1.738856673240661621e+00,2.425195276737213135e-01,2.000000000000000000e+00
1.271533830000000000e+08,9.802808165550231934e-01,1.403543949127197266e+00,8.520940542221069336e-01,2.000000000000000000e+00
1.271534030000000000e+08,1.825065970420837402e+00,1.233801484107971191e+00,1.310029745101928711e+00,2.000000000000000000e+00
1.271534230000000000e+08,2.033440113067626953e+00,1.415424346923828125e+00,1.728306055068969727e+00,2.000000000000000000e+00
1.271534430000000000e+08,1.941984534263610840e+00,1.785700798034667969e+00,1.651065826416015625e+00,2.000000000000000000e+00
1.271534630000000000e+08,1.329047679901123047e+00,2.171371459960937500e+00,1.012664794921875000e+00,2.000000000000000000e+00
1.271534830000000000e+08,1.622547060251235962e-01,2.351750373840332031e+00,1.886698603630065918e-02,2.000000000000000000e+00
1.271535020000000000e+08,-9.997186660766601562e-01,2.232121467590332031e+00,-7.846617102622985840e-01,2.000000000000000000e+00
1.271535220000000000e+08,-1.527874112129211426e+00,2.126803398132324219e+00,-1.120702981948852539e+00,2.000000000000000000e+00
1.271535420000000000e+08,-1.122411131858825684e+00,3.104223012924194336e+00,-6.418878436088562012e-01,2.000000000000000000e+00
1.271535620000000000e+08,-7.209160923957824707e-01,8.178524017333984375e+00,1.904800176620483398e+00,2.000000000000000000e+00
1.271535820000000000e+08,-2.144193172454833984e+00,2.030204772949218750e+01,4.013272762298583984e+00,2.000000000000000000e+00
1.271536010000000000e+08,-4.279028415679931641e+00,3.080847549438476562e+01,3.127614259719848633e+00,2.000000000000000000e+00
1.271536210000000000e+08,-5.204803466796875000e+00,2.983378219604492188e+01,2.886286973953247070e+00,2.000000000000000000e+00
1.271536410000000000e+08,-5.477157115936279297e+00,2.702147102355957031e+01,2.169015407562255859e+00,2.000000000000000000e+00
1.271536610000000000e+08,-5.123608112335205078e+00,2.365827369689941406e+01,1.559149265289306641e+00,2.000000000000000000e+00
1.271536810000000000e+08,-3.402648210525512695e+00,1.879540252685546875e+01,1.579952359199523926e+00,2.000000000000000000e+00
1.271537010000000000e+08,-6.970168948173522949e-01,1.432776832580566406e+01,4.355689585208892822e-01,2.000000000000000000e+00
1.271537200000000000e+08,1.338382124900817871e+00,1.191683578491210938e+01,-1.659834384918212891e+00,2.000000000000000000e+00
1.271537400000000000e+08,1.641052961349487305e+00,1.089516735076904297e+01,-8.233674168586730957e-01,2.000000000000000000e+00
1.271537600000000000e+08,2.917741835117340088e-01,9.409791946411132812e+00,2.653083086013793945e+00,2.000000000000000000e+00
1.271537800000000000e+08,-1.401908636093139648e+00,6.420786380767822266e+00,3.417325973510742188e+00,2.000000000000000000e+00
1.271538000000000000e+08,-2.032055139541625977e+00,3.154242038726806641e+00,1.375165939331054688e+00,2.000000000000000000e+00
1.271538190000000000e+08,-2.238045930862426758e+00,1.230372786521911621e+00,1.789899617433547974e-01,2.000000000000000000e+00
1.271538390000000000e+08,-1.417396783828735352e+00,4.293883740901947021e-01,5.010243654251098633e-01,2.000000000000000000e+00
1.271538590000000000e+08,2.394072264432907104e-01,2.609779536724090576e-01,9.173969626426696777e-01,2.000000000000000000e+00
1.271538790000000000e+08,1.740695834159851074e+00,6.270062923431396484e-01,6.762812137603759766e-01,2.000000000000000000e+00
1.271538990000000000e+08,2.154901742935180664e+00,1.523522734642028809e+00,7.300153374671936035e-01,2.000000000000000000e+00
1.271539190000000000e+08,2.192562818527221680e+00,2.262614250183105469e+00,1.095638275146484375e+00,2.000000000000000000e+00
1.271539380000000000e+08,1.950029373168945312e+00,2.294168233871459961e+00,1.130998134613037109e+00,2.000000000000000000e+00
1.271539580000000000e+08,1.523673534393310547e+00,1.640875101089477539e+00,5.294982790946960449e-01,2.000000000000000000e+00
1.271539780000000000e+08,7.267884612083435059e-01,6.883077025413513184e-01,-9.377575479447841644e-03,2.000000000000000000e+00
1.271539980000000000e+08,-6.822882890701293945e-01,3.677294254302978516e-01,6.193823814392089844e-01,2.000000000000000000e+00
1.271540180000000000e+08,-1.266280531883239746e+00,2.408182859420776367e+00,2.751505374908447266e+00,2.000000000000000000e+00
1.271540370000000000e+08,-1.000056147575378418e+00,1.022132968902587891e+01,3.208817958831787109e+00,2.000000000000000000e+00
1.271540570000000000e+08,-2.418571710586547852e+00,2.423671531677246094e+01,3.442378997802734375e+00,2.000000000000000000e+00
1.271540770000000000e+08,-3.498430967330932617e+00,3.338317108154296875e+01,6.708459377288818359e+00,2.000000000000000000e+00
1.271540970000000000e+08,-3.288362264633178711e+00,3.205124664306640625e+01,5.397688865661621094e+00,2.000000000000000000e+00
1.271541170000000000e+08,-4.225990772247314453e+00,2.883115768432617188e+01,3.405824422836303711e+00,2.000000000000000000e+00
1.271541370000000000e+08,-4.876010894775390625e+00,2.442113685607910156e+01,2.420834064483642578e+00,2.000000000000000000e+00
1.271541560000000000e+08,-3.920257329940795898e+00,1.871262168884277344e+01,1.671552300453186035e+00,2.000000000000000000e+00
1.271541760000000000e+08,-1.923057913780212402e+00,1.343258380889892578e+01,7.336635589599609375e-01,2.000000000000000000e+00
1.271541960000000000e+08,-5.343708395957946777e-01,9.795543670654296875e+00,1.849858760833740234e-01,2.000000000000000000e+00
1.271542160000000000e+08,-7.461531758308410645e-01,7.419109344482421875e+00,9.597426056861877441e-01,2.000000000000000000e+00
1.271542360000000000e+08,-9.976581931114196777e-01,5.381462097167968750e+00,1.890377044677734375e+00,2.000000000000000000e+00
1.271542550000000000e+08,-8.093869090080261230e-01,3.681620121002197266e+00,2.037819385528564453e+00,2.000000000000000000e+00
1.271542750000000000e+08,-4.930256009101867676e-01,2.746293544769287109e+00,1.217601180076599121e+00,2.000000000000000000e+00
1.271542950000000000e+08,-2.308222800493240356e-01,2.318535566329956055e+00,2.094407677650451660e-01,2.000000000000000000e+00
1.271543150000000000e+08,1.391252223402261734e-02,2.001536130905151367e+00,-1.635776162147521973e-01,2.000000000000000000e+00
1.271543350000000000e+08,9.702636301517486572e-02,1.799660563468933105e+00,7.278459519147872925e-02,2.000000000000000000e+00
1.271543550000000000e+08,4.345773160457611084e-02,1.924246430397033691e+00,6.104169487953186035e-01,2.000000000000000000e+00
